8,2601,0,0,0,0,0,0,0,1,FALSE
8,2602,-14,6,2,7,0,0,0.785398163397448,7,FALSE
8,2603,-12.714960754907,59.0562160406296,6.81648250843547,-4.18754895042354,0.517225248607589,-1.93196222587369,4.71238898038469,6,FALSE
8,2604,-22,107,-9,4,0,0,3.14159265358979,8,FALSE
8.5,2601,0,0,0,0,0,0,0,1,FALSE
8.5,2602,-13,9.5,2,7,0,0,0.785398163397448,7,FALSE
8.5,2603,-9.30671950068924,56.9624415654178,6.44596831048633,-4.7380895453976,0.420959026854557,-1.95519653684985,4.71238898038469,6,FALSE
8.5,2604,-26.5,109,-9,4,0,0,3.14159265358979,8,FALSE
9,2601,0,0,0,0,0,0,0,1,FALSE
9,2602,-12,13,2,7,0,0,0.785398163397448,7,FALSE
9,2603,-6.08373534544607,54.593396792719,6.04607785860726,-5.23879208669891,0.322490912475571,-1.9738286681905,4.71238898038469,6,FALSE
9,2604,-31,111,-9,4,0,0,3.14159265358979,8,FALSE
9.5,2601,0,0,0,0,0,0,0,1,FALSE
9.5,2602,-11,16.5,2,7,0,0,0.785398163397448,7,FALSE
9.5,2603,-3.06069641614245,51.9740007493696,5.62213492569072,-5.69136177705552,0.221503304346166,-1.9876962258262,4.71238898038469,6,FALSE
9.5,2604,-35.5,113,-9,4,0,0,3.14159265358979,8,FALSE
10,2601,0,0,0,0,0,0,0,1,FALSE
10,2602,-10,20,2,7,0,0,0.785398163397448,7,FALSE
10,2603,-0.249628953297084,49.1283198608418,5.17840038425024,-6.09788237508702,0.117574287955286,-1.99654108067222,4.71238898038469,6,FALSE
10,2604,-40,115,-9,4,0,0,3.14159265358979,8,FALSE
10.5,2601,0,0,0,0,0,0,0,1,FALSE
10.5,2602,-9,23.5,2,7,0,0,0.785398163397448,7,FALSE
10.5,2603,2.33957123882804,46.0793786732983,4.71810135495816,-6.46061294339337,0.0101621928688177,-1.99997418229239,4.71238898038469,6,FALSE
10.5,2604,-44.5,117,-9,4,0,0,3.14159265358979,8,FALSE
11,2601,0,0,0,0,0,0,0,1,FALSE
11,2602,-8,27,2,7,0,0,0.785398163397448,7,FALSE
11,2603,4.69862191630711,42.8490722016016,4.24346582716929,-6.78181375250356,-0.10141462755568,-1.99742711339306,4.71238898038469,6,FALSE
11,2604,-49,119,-9,4,0,0,3.14159265358979,8,FALSE
11.5,2601,0,0,0,0,0,0,0,1,FALSE
11.5,2602,-7,30.5,2,7,0,0,0.785398163397448,7,FALSE
11.5,2603,6.82035482989176,39.4581653253499,3.75575014829867,-7.06359262865254,-0.218003573471753,-1.98808310740611,4.71238898038469,6,FALSE
11.5,2604,-53.5,121,-9,4,0,0,3.14159265358979,8,FALSE
12,2601,0,0,0,0,0,0,0,1,FALSE
12,2602,-6,34,2,7,0,0,0.785398163397448,7,FALSE
12,2603,8.6982299040411,35.9263690110236,3.25524824640315,-7.30776018040338,-0.34064918271886,-1.97077602337581,4.71238898038469,6,FALSE
12,2604,-58,123,-9,4,0,0,3.14159265358979,8,FALSE
12.5,2601,0,0,0,0,0,0,0,1,FALSE
12.5,2602,-5,37.5,2,7,0,0,0.785398163397448,7,FALSE
12.5,2603,10.3258540272427,32.2724889208219,2.74127219658802,-7.51567872811322,-0.470628041953215,-1.94383879118802,4.71238898038469,6,FALSE
12.5,2604,-62.5,125,-9,4,0,0,3.14159265358979,8,FALSE
13,2601,0,0,0,0,0,0,0,1,FALSE
13,2602,-4,41,2,7,0,0,0.785398163397448,7,FALSE
13,2603,11.6964901255367,28.5146495567653,2.21209416794429,-7.68808424720664,-0.609479577626915,-1.90487129340954,4.71238898038469,6,FALSE
13,2604,-67,127,-9,4,0,0,3.14159265358979,8,FALSE
13.5,2601,0,0,0,0,0,0,0,1,FALSE
13.5,2602,-3,44.5,2,7,0,0,0.785398163397448,7,FALSE
13.5,2603,12.8025372095088,24.670607433162,1.66484129312035,-7.82485165793712,-0.759011197500349,-1.85037888068068,4.71238898038469,6,FALSE
13.5,2604,-71.5,129,-9,4,0,0,3.14159265358979,8,FALSE
14,2601,0,0,0,0,0,0,0,1,FALSE
14,2602,-2,48,2,7,0,0,0.785398163397448,7,FALSE
14,2603,13.634957856069,20.7581816041934,1.09534165536253,-7.92465940328212,-0.921222376016077,-1.77520402600019,4.71238898038469,6,FALSE
14,2604,-76,131,-9,4,0,0,3.14159265358979,8,FALSE
14.5,2601,0,0,0,0,0,0,0,1,FALSE
14.5,2602,-1,51.5,2,7,0,0,0.785398163397448,7,FALSE
14.5,2603,14.1826286837503,16.7958519025523,0.497942605019797,-7.98448828429888,-1.09801082381388,-1.67163758954732,4.71238898038469,6,FALSE
14.5,2604,-80.5,133,-9,4,0,0,3.14159265358979,8,FALSE
15,2601,0,0,0,0,0,0,0,1,FALSE
15,2602,0,55,2,7,0,0,0.785398163397448,7,FALSE
15,2603,14.4315999862602,12.8036077604029,-0.134608357472838,-7.99886745671526,-1.29033321455715,-1.52808383127714,4.71238898038469,6,FALSE
15,2604,-85,135,-9,4,0,0,3.14159265358979,8,FALSE
15.5,2601,0,0,0,0,0,0,0,1,FALSE
15.5,2602,1,58.5,2,7,0,0,0.785398163397448,7,FALSE
15.5,2603,14.3642958075238,8.80417403204528,-0.810942511127127,-7.95879213471786,-1.49607815356783,-1.32730936801376,4.71238898038469,6,FALSE
15.5,2604,-89.5,137,-9,4,0,0,3.14159265358979,8,FALSE
16,2601,0,0,0,0,0,0,0,1,FALSE
16,2602,2,62,2,7,0,0,0.785398163397448,7,FALSE
16,2603,13.9588245519602,4.82477796468635,-1.53978308634669,-7.85041833579591,-1.70518924017302,-1.04514575787216,4.71238898038469,6,FALSE
16,2604,-94,139,-9,4,0,0,3.14159265358979,8,FALSE
16.5,2601,0,0,0,0,0,0,0,1,FALSE
16.5,2602,3,65.5,2,7,0,0,0.785398163397448,7,FALSE
16.5,2603,13.1889330087868,0.899568796788391,-2.32606810204562,-7.65437176942993,-1.8902701098556,-0.653359710868764,4.71238898038469,6,FALSE
16.5,2604,-98.5,141,-9,4,0,0,3.14159265358979,8,FALSE
17,2601,0,0,0,0,0,0,0,1,FALSE
17,2602,4,69,2,7,0,0,0.785398163397448,7,FALSE
17,2603,12.025898957764,-2.92761708792657,-3.16271897826846,-7.34827929957079,-1.99536406460917,-0.136096471910154,4.71238898038469,6,FALSE
17,2604,-103,143,-9,4,0,0,3.14159265358979,8,FALSE
17.5,2601,0,0,0,0,0,0,0,1,FALSE
17.5,2602,5,72.5,2,7,0,0,0.785398163397448,7,FALSE
17.5,2603,10.4445394686298,-6.60175673771197,-4.02067781698844,-6.91622367278395,-1.9432461673287,0.473069057498307,4.71238898038469,6,FALSE
17.5,2604,-107.5,145,-9,4,0,0,3.14159265358979,8,FALSE
18,2601,0,0,0,0,0,0,0,1,FALSE
18,2602,6,76,2,7,0,0,0.785398163397448,7,FALSE
18,2603,8.43420056013559,-10.0598685741039,-4.85058692998373,-6.36174554934972,-1.69059728493805,1.0685882369557,4.71238898038469,6,FALSE
18,2604,-112,147,-9,4,0,0,3.14159265358979,8,FALSE
18.5,2601,0,0,0,0,0,0,0,1,FALSE
18.5,2602,7,79.5,2,7,0,0,0.785398163397448,7,FALSE
18.5,2603,6.00890709514372,-13.2407413487788,-5.49306017139917,-5.5954374298148,-1.28494648283087,1.53261623906984,4.71238898038469,6,FALSE
18.5,2604,-116.5,149,-9,4,0,0,3.14159265358979,8,FALSE
19,2601,0,0,0,0,0,0,0,1,FALSE
19,2602,8,83,2,7,0,0,0.785398163397448,7,FALSE
19,2603,3.26237700944414,-16.0384600636862,-5.90631519871888,-4.68482209807753,-0.826510054639415,1.82123066347455,4.71238898038469,6,FALSE
19,2604,-121,151,-9,4,0,0,3.14159265358979,8,FALSE
19.5,2601,0,0,0,0,0,0,0,1,FALSE
19.5,2602,9,86.5,2,7,0,0,0.785398163397448,7,FALSE
19.5,2603,0.309219410084701,-18.380871112725,-6.10564296898653,-3.70488922282529,-0.39865554053531,1.95986575050448,4.71238898038469,6,FALSE
19.5,2604,-125.5,153,-9,4,0,0,3.14159265358979,8,FALSE
20,2601,0,0,0,0,0,0,0,1,FALSE
20,2602,10,90,2,7,0,0,0.785398163397448,7,FALSE
20,2603,-2.74360207440857,-20.2333157241376,-6.12246348099754,-2.70503069764501,-0.0336410240220187,1.99971705036056,4.71238898038469,6,FALSE
20,2604,-130,155,-9,4,0,0,3.14159265358979,8,FALSE
20.5,2601,0,0,0,0,0,0,0,1,FALSE
20.5,2602,11,93.5,2,7,0,0,0.785398163397448,7,FALSE
20.5,2603,-5.80483381490734,-21.5858310729601,-5.98809492018338,-1.71409927223519,0.268737121628332,1.98186285081963,4.71238898038469,6,FALSE
20.5,2604,-134.5,157,-9,4,0,0,3.14159265358979,8,FALSE
21,2601,0,0,0,0,0,0,0,1,FALSE
21,2602,12,97,2,7,0,0,0.785398163397448,7,FALSE
21,2603,-8.79888127499902,-22.4428807090777,-5.72840244466241,-0.748407904272427,0.519384951041929,1.93138273592553,4.71238898038469,6,FALSE
21,2604,-139,159,-9,4,0,0,3.14159265358979,8,FALSE
21.5,2601,0,0,0,0,0,0,0,1,FALSE
21.5,2602,13,100.5,2,7,0,0,0.785398163397448,7,FALSE
21.5,2603,-11.6630824973302,-22.8170846612139,-5.36339575682168,0.182596992509293,0.73001337568146,1.86200979356344,4.71238898038469,6,FALSE
21.5,2604,-143.5,161,-9,4,0,0,3.14159265358979,8,FALSE
22,2601,0,0,0,0,0,0,0,1,FALSE
22,2602,14,104,2,7,0,0,0.785398163397448,7,FALSE
22,2603,-14.3447803757411,-22.7257861649593,-4.90825322992203,1.07301559081427,0.910285053799297,1.78083719660996,4.71238898038469,6,FALSE
22,2604,-148,163,-9,4,0,0,3.14159265358979,8,FALSE
22.5,2601,0,0,0,0,0,0,0,1,FALSE
22.5,2602,15,107.5,2,7,0,0,0.785398163397448,7,FALSE
22.5,2603,-16.7989069907021,-22.1892783695521,-4.37448230407087,1.91864470497484,1.06754185170233,1.69125822832114,4.71238898038469,6,FALSE
22.5,2604,-152.5,165,-9,4,0,0,3.14159265358979,8,FALSE
23,2601,0,0,0,0,0,0,0,1,FALSE
23,2602,16,111,2,7,0,0,0.785398163397448,7,FALSE
23,2603,-18.9861481427375,-21.2299560170647,-3.77087924490607,2.7159296897619,1.2072061183296,1.59456996957411,4.71238898038469,6,FALSE
23,2604,-157,167,-9,4,0,0,3.14159265358979,8,FALSE
23.5,2601,0,0,0,0,0,0,0,1,FALSE
23.5,2602,17,114.5,2,7,0,0,0.785398163397448,7,FALSE
23.5,2603,-20.8715877651906,-19.8719911721838,-3.10426137936868,3.46132932844331,1.33323573107477,1.49079927736282,4.71238898038469,6,FALSE
23.5,2604,-161.5,169,-9,4,0,0,3.14159265358979,8,FALSE
24,2601,0,0,0,0,0,0,0,1,FALSE
24,2602,18,118,2,7,0,0,0.785398163397448,7,FALSE
24,2603,-22.4237184548749,-18.1413265079621,-2.38002448074948,4.1508805699609,1.44847379723839,1.37910248303518,4.71238898038469,6,FALSE
24,2604,-166,171,-9,4,0,0,3.14159265358979,8,FALSE
24.5,2601,0,0,0,0,0,0,0,1,FALSE
24.5,2602,19,121.5,2,7,0,0,0.785398163397448,7,FALSE
24.5,2603,-23.6137306952496,-16.0658862229817,-1.60258962095254,4.77984403374279,1.55486971959388,1.25792692756378,4.71238898038469,6,FALSE
24.5,2604,-170.5,173,-9,4,0,0,3.14159265358979,8,FALSE
25,2601,0,0,0,0,0,0,0,1,FALSE
25,2602,20,125,2,7,0,0,0.785398163397448,7,FALSE
25,2603,-24.4150255057259,-13.6759642061103,-0.775802333252372,5.34235872768188,1.65357457540034,1.12502938787819,4.71238898038469,6,FALSE
25,2604,-175,175,-9,4,0,0,3.14159265358979,8,FALSE
25.5,2601,0,0,0,0,0,0,0,1,FALSE
25.5,2602,21,128.5,2,7,0,0,0.785398163397448,7,FALSE
25.5,2603,-24.8029266723521,-11.0047848422693,0.096649598417604,5.83105866314876,1.74490386333995,0.97739987093375,4.71238898038469,6,FALSE
25.5,2604,-179.5,177,-9,4,0,0,3.14159265358979,8,FALSE
26,2601,0,0,0,0,0,0,0,1,FALSE
26,2602,22,132,2,7,0,0,0.785398163397448,7,FALSE
26,2603,-24.7546018731433,-8.08925551069496,1.01071725545102,6.23662039502868,1.82813531406683,0.811123463759854,4.71238898038469,6,FALSE
26,2604,-184,179,-9,4,0,0,3.14159265358979,8,FALSE
26.5,2601,0,0,0,0,0,0,0,1,FALSE
26.5,2602,23,135.5,2,7,0,0,0.785398163397448,7,FALSE
26.5,2603,-24.2492432454178,-4.97094531318061,1.96125334513691,6.54723453219031,1.90107217937178,0.621228274323254,4.71238898038469,6,FALSE
26.5,2604,-188.5,181,-9,4,0,0,3.14159265358979,8,FALSE
27,2601,0,0,0,0,0,0,0,1,FALSE
27,2602,24,139,2,7,0,0,0.785398163397448,7,FALSE
27,2603,-23.2686165728493,-1.69732804708546,2.94088194939437,6.7480523544088,1.95925720851492,0.401635644436986,4.71238898038469,6,FALSE
27,2604,-193,183,-9,4,0,0,3.14159265358979,8,FALSE
27.5,2601,0,0,0,0,0,0,0,1,FALSE
27.5,2602,25,142.5,2,7,0,0,0.785398163397448,7,FALSE
27.5,2603,-21.7981755981521,1.67669813011894,3.93823203700147,6.82080400559351,1.99470017521421,0.145503302369418,4.71238898038469,6,FALSE
27.5,2604,-197.5,185,-9,4,0,0,3.14159265358979,8,FALSE
28,2601,0,0,0,0,0,0,0,1,FALSE
28,2602,26,146,2,7,0,0,0.785398163397448,7,FALSE
28,2603,-19.8290595796514,5.0871001329157,4.72443607137557,6.4559820172833,1.99410956287117,-0.153385303291246,4.71238898038469,6,FALSE
28,2604,-202,187,-9,4,0,0,3.14159265358979,8,FALSE
28.5,2601,0,0,0,0,0,0,0,1,FALSE
28.5,2602,27,149.5,2,7,0,0,0.785398163397448,7,FALSE
28.5,2603,-17.4668415439636,8.31509114155735,5.40728137299924,5.89587212829582,1.93726364295015,-0.497000581190331,4.71238898038469,6,FALSE
28.5,2604,-206.5,189,-9,4,0,0,3.14159265358979,8,FALSE
29,2601,0,0,0,0,0,0,0,1,FALSE
29,2602,28,153,2,7,0,0,0.785398163397448,7,FALSE
29,2603,-14.763200857464,11.2630272057053,6.04683586361083,5.23791714697262,1.80581944557445,-0.859660473666883,4.71238898038469,6,FALSE
29,2604,-211,191,-9,4,0,0,3.14159265358979,8,FALSE
29.5,2601,0,0,0,0,0,0,0,1,FALSE
29.5,2602,29,156.5,2,7,0,0,0.785398163397448,7,FALSE
29.5,2603,-11.7397829256586,13.8819857791916,6.62490278532113,4.48449139647344,1.5900908266551,-1.21309981575602,4.71238898038469,6,FALSE
29.5,2604,-215.5,193,-9,4,0,0,3.14159265358979,8,FALSE
30,2601,0,0,0,0,0,0,0,1,FALSE
30,2602,30,160,2,7,0,0,0.785398163397448,7,FALSE
30,2603,-8.42733153299802,16.1242314774283,7.12156103810087,3.64463556211092,1.29146691658881,-1.52712579814388,4.71238898038469,6,FALSE
30,2604,-220,195,-9,4,0,0,3.14159265358979,8,FALSE
30.5,2601,0,0,0,0,0,0,0,1,FALSE
30.5,2602,31,163.5,2,7,0,0,0.785398163397448,7,FALSE
30.5,2603,-4.86655101394759,17.9465492584838,7.51825603549246,2.73419571076782,0.92640101261731,-1.77250702786241,4.71238898038469,6,FALSE
30.5,2604,-224.5,197,-9,4,0,0,3.14159265358979,8,FALSE
31,2601,0,0,0,0,0,0,0,1,FALSE
31,2602,32,167,2,7,0,0,0.785398163397448,7,FALSE
31,2603,-1.10742299620135,19.3136471138677,7.77997348624794,1.7690511744573,0.523434901510952,-1.93028907262105,4.71238898038469,6,FALSE
31,2604,-229,199,-9,4,0,0,3.14159265358979,8,FALSE
31.5,2601,0,0,0,0,0,0,0,1,FALSE
31.5,2602,33,170.5,2,7,0,0,0.785398163397448,7,FALSE
31.5,2603,2.78256374692261,20.1981727010963,7.8372183454192,0.770691005931698,0.114489718342514,-1.9967203370512,4.71238898038469,6,FALSE
31.5,2604,-233.5,201,-9,4,0,0,3.14159265358979,8,FALSE
32,2601,0,0,0,0,0,0,0,1,FALSE
32,2602,34,174,2,7,0,0,0.785398163397448,7,FALSE
32,2603,6.70117291963221,20.5835182040622,7.70074416594349,-0.219952622391037,-0.272948358951412,-1.98128725664547,4.71238898038469,6,FALSE
32,2604,-238,203,-9,4,0,0,3.14159265358979,8,FALSE
32.5,2601,0,0,0,0,0,0,0,1,FALSE
32.5,2602,35,177.5,2,7,0,0,0.785398163397448,7,FALSE
32.5,2603,10.551545002604,20.4735418928666,7.39117639886064,-1.17083000543437,-0.619135534165701,-1.90175476608667,4.71238898038469,6,FALSE
32.5,2604,-242.5,205,-9,4,0,0,3.14159265358979,8,FALSE
33,2601,0,0,0,0,0,0,0,1,FALSE
33,2602,36,181,2,7,0,0,0.785398163397448,7,FALSE
33,2603,14.2471332020343,19.8881268901495,6.93306305281809,-2.05972379109028,-0.916226692085092,-1.77778757131183,4.71238898038469,6,FALSE
33,2604,-247,207,-9,4,0,0,3.14159265358979,8,FALSE
33.5,2601,0,0,0,0,0,0,0,1,FALSE
33.5,2602,37,184.5,2,7,0,0,0.785398163397448,7,FALSE
33.5,2603,17.7136647284433,18.8582649946043,6.35070681308389,-2.87265749690069,-1.16471247946841,-1.62586741162081,4.71238898038469,6,FALSE
33.5,2604,-251.5,209,-9,4,0,0,3.14159265358979,8,FALSE
34,2601,0,0,0,0,0,0,0,1,FALSE
34,2602,38,188,2,7,0,0,0.785398163397448,7,FALSE
34,2603,20.8890181349853,17.421936246154,5.66606574542808,-3.60153787698998,-1.36928213531162,-1.45776076017859,4.71238898038469,6,FALSE
34,2604,-256,211,-9,4,0,0,3.14159265358979,8,FALSE
34.5,2601,0,0,0,0,0,0,0,1,FALSE
34.5,2602,39,191.5,2,7,0,0,0.785398163397448,7,FALSE
34.5,2603,23.7220510076993,15.621167307659,4.89810527195222,-4.24203511443815,-1.53592094695172,-1.28099447489633,4.71238898038469,6,FALSE
34.5,2604,-260.5,213,-9,4,0,0,3.14159265358979,8,FALSE
35,2601,0,0,0,0,0,0,0,1,FALSE
35,2602,40,195,2,7,0,0,0.785398163397448,7,FALSE
35,2603,26.1711036436754,13.5001497504399,4.06292355339232,-4.7920092019944,-1.6703634371198,-1.09994817511251,4.71238898038469,6,FALSE
35,2604,-265,215,-9,4,0,0,3.14159265358979,8,FALSE
35.5,2601,0,0,0,0,0,0,0,1,FALSE
35.5,2602,41,198.5,2,7,0,0,0.785398163397448,7,FALSE
35.5,2603,28.2025654203716,11.1041451494427,3.17419888876288,-5.25045055100134,-1.77744932925887,-0.916882698013869,4.71238898038469,6,FALSE
35.5,2604,-269.5,217,-9,4,0,0,3.14159265358979,8,FALSE
36,2601,0,0,0,0,0,0,0,1,FALSE
36,2602,42,202,2,7,0,0,0.785398163397448,7,FALSE
36,2603,29.789664864753,8.47891987394204,2.24372349599051,-5.61680494696937,-1.86095078554474,-0.732708791936063,4.71238898038469,6,FALSE
36,2604,-274,219,-9,4,0,0,3.14159265358979,8,FALSE
36.5,2601,0,0,0,0,0,0,0,1,FALSE
36.5,2602,43,205.5,2,7,0,0,0.785398163397448,7,FALSE
36.5,2603,30.9115266127483,5.67051740045736,1.28192360220265,-5.89055842057229,-1.92359978757571,-0.547506947205853,4.71238898038469,6,FALSE
36.5,2604,-278.5,221,-9,4,0,0,3.14159265358979,8,FALSE
37,2601,0,0,0,0,0,0,0,1,FALSE
37,2602,44,209,2,7,0,0,0.785398163397448,7,FALSE
37,2603,31.5524884138496,2.72523819017121,0.298336263192019,-6.07099108540319,-1.96717467802127,-0.360865329661793,4.71238898038469,6,FALSE
37,2604,-283,223,-9,4,0,0,3.14159265358979,8,FALSE
37.5,2601,0,0,0,0,0,0,0,1,FALSE
37.5,2602,45,212.5,2,7,0,0,0.785398163397448,7,FALSE
37.5,2603,31.7016565454456,-0.310257352530386,-0.697954452857476,-6.15704228593859,-1.99258143209899,-0.172102401070803,4.71238898038469,6,FALSE
37.5,2604,-287.5,225,-9,4,0,0,3.14159265358979,8,FALSE
38,2601,0,0,0,0,0,0,0,1,FALSE
38,2602,46,216,2,7,0,0,0.785398163397448,7,FALSE
38,2603,31.3526793190169,-3.38877849549968,-1.69790656569993,-6.14725596784058,-1.9999042256849,0.0195726361960246,4.71238898038469,6,FALSE
38,2604,-292,227,-9,4,0,0,3.14159265358979,8,FALSE
38.5,2601,0,0,0,0,0,0,0,1,FALSE
38.5,2602,47,219.5,2,7,0,0,0.785398163397448,7,FALSE
38.5,2603,30.5037260361669,-6.46240647941997,-2.69211598620061,-6.03979607677563,-1.98841884100137,0.214919782129904,4.71238898038469,6,FALSE
38.5,2604,-296.5,229,-9,4,0,0,3.14159265358979,8,FALSE
39,2601,0,0,0,0,0,0,0,1,FALSE
39,2602,48,223,2,7,0,0,0.785398163397448,7,FALSE
39,2603,29.1576680430666,-9.48230451780779,-3.67040268651571,-5.83253987786567,-1.95657340063019,0.414512397819915,4.71238898038469,6,FALSE
39,2604,-301,231,-9,4,0,0,3.14159265358979,8,FALSE
39.5,2601,0,0,0,0,0,0,0,1,FALSE
39.5,2602,49,226.5,2,7,0,0,0.785398163397448,7,FALSE
39.5,2603,27.3224666998087,-12.3985744567406,-4.62137861689274,-5.52327497548659,-1.90195186075406,0.618529804758158,4.71238898038469,6,FALSE
39.5,2604,-305.5,233,-9,4,0,0,3.14159265358979,8,FALSE
40,2601,0,0,0,0,0,0,0,1,FALSE
40,2602,50,230,2,7,0,0,0.785398163397448,7,FALSE
40,2603,25.0117773913624,-15.1602119444839,-5.5320051698356,-5.11004467519946,-1.82125310588573,0.826460600574267,4.71238898038469,6,FALSE
40,2604,-310,235,-9,4,0,0,3.14159265358979,8,FALSE
40.5,2601,0,0,0,0,0,0,0,1,FALSE
40.5,2602,51,233.5,2,7,0,0,0.785398163397448,7,FALSE
40.5,2603,22.2457748064446,-17.7152342820836,-6.38717937397746,-4.59170397588062,-1.71034840828371,1.03668139863768,4.71238898038469,6,FALSE
40.5,2604,-314.5,237,-9,4,0,0,3.14159265358979,8,FALSE
41,2601,0,0,0,0,0,0,0,1,FALSE
41,2602,52,237,2,7,0,0,0.785398163397448,7,FALSE
41,2603,19.0521851194558,-20.011086270024,-6.99916339420861,-3.87449503563629,-1.56452580455814,1.24589686847336,4.71238898038469,6,FALSE
